[ 2025-03-28 18:29:08,372 ] 15 root - INFO - Initiated Data Ingestion
[ 2025-03-28 18:29:13,718 ] 60 root - INFO - Performed Train Test Split on the dataframe
[ 2025-03-28 18:29:13,718 ] 63 root - INFO - Exporting train and test file path.
[ 2025-03-28 18:29:13,796 ] 70 root - INFO - Exported train and test file path.
[ 2025-03-28 18:29:13,796 ] 17 root - INFO - Completed Data Ingestion
[ 2025-03-28 18:29:13,796 ] 20 root - INFO - Initiated Data Validation
[ 2025-03-28 18:29:13,856 ] 40 root - INFO - Required number of columns:27
[ 2025-03-28 18:29:13,856 ] 41 root - INFO - Data frame has columns:31
[ 2025-03-28 18:29:13,856 ] 40 root - INFO - Required number of columns:27
[ 2025-03-28 18:29:13,856 ] 41 root - INFO - Data frame has columns:31
