[ 2025-03-28 18:26:12,875 ] 15 root - INFO - Initiated Data Ingestion
[ 2025-03-28 18:26:18,641 ] 60 root - INFO - Performed Train Test Split on the dataframe
[ 2025-03-28 18:26:18,641 ] 63 root - INFO - Exporting train and test file path.
[ 2025-03-28 18:26:18,716 ] 70 root - INFO - Exported train and test file path.
[ 2025-03-28 18:26:18,716 ] 17 root - INFO - Completed Data Ingestion
[ 2025-03-28 18:26:18,723 ] 20 root - INFO - Initiated Data Validation
[ 2025-03-28 18:26:18,786 ] 40 root - INFO - Required number of columns:3
[ 2025-03-28 18:26:18,786 ] 41 root - INFO - Data frame has columns:31
[ 2025-03-28 18:26:18,786 ] 40 root - INFO - Required number of columns:3
[ 2025-03-28 18:26:18,786 ] 41 root - INFO - Data frame has columns:31
[ 2025-03-28 18:26:18,889 ] 22 root - INFO - Completed Data Validation
